,post_url,comment_num,like_num,post_caption,image_url,labels
237,https://www.instagram.com/p/CF1NfsaAvLm/,325,123304,"Photo by @dina_litovsky / I spent the three months of shelter-in-place order in New York City shooting the evening metropolis. After sunset, the city became both disorienting and unfamiliar. With restaurants and bars closed, the empty streets were punctuated by residential windows, glowing like fireflies through the night and offering glimpses of domestic warmth in the otherwise alienating darkness. For more images of NYC, follow me @dina_litovsky.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120458354_370936340752577_5810785424475766327_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=zik0xpkolQ4AX-nxBh3&tp=18&oh=d0b158096afe3bbb6eb7c3305102014d&oe=5FD476CB,"['Wall', 'Lighting', 'Yellow', 'Architecture', 'Window', 'Facade', 'Building', 'Night', 'House', 'Brick']"
238,https://www.instagram.com/p/CF0xeotgakC/,1214,480728,"Photo by Pete McBride @pedromcbride / A time machine in stone. Developers have submitted proposals for several dam projects that would impact the Little Colorado River, near Grand Canyon National Park, and be built on Navajo land, despite little consultation with the tribe, as well as for a proposal for another project that would be very close to a sacred Hopi site. Thanks to @americanrivers and @grandcanyontrust for continuing to raise awareness about development issues affecting this lifeline of the American West. For more on conservation, follow @pedromcbride. #grandcanyon #nature #wilderness #aerial #petemcbride",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120366127_1057802954679844_7798581588297697473_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=OdU1fiMN3QIAX89r5Ug&tp=18&oh=0b5e9638d304e3b4f0fe08e42ce97cc6&oe=5FD3B496,"['Aerial photography', 'Canyon', 'Natural landscape', 'Geology', 'Geological phenomenon', 'Fault', 'Escarpment', 'Wadi', 'National park', 'Makhtesh']"
239,https://www.instagram.com/p/CF0WGyUDhwV/,689,196102,"Photo by @amivitale / An elementary school student cuddles a Cavalier King Charles spaniel puppy at the Willow Creek School in Willow Creek, Montana. Superintendent Bonnie Lower often brings in her puppies for the students as a means of stress release and emotional bonding.

In May, these students became some of the first in the country to return to the classroom. Despite there only being 16 days left in the school year, the decision was made to reopen because it is a small, rural community that had no reported cases of COVID-19. Numerous safety protocols, temperature checks, social distancing measures, and masks on faculty and staff were in place. The educators were as much focused on students' emotional well-being as academic progress. No cases arose in the community as a result of the reopening. Follow @amivitale for more stories about our interconnected world. @thephotosociety #schools #coronavirus #covid19 #students #puppies",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120446558_192663355634457_1560428737926012956_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=kaK4EYhSIEEAX9EyaDC&tp=18&oh=772f59a37416672b1242b614312c3fe5&oe=5FD36D08,"['Dog', 'Canidae', 'Grass', 'Vizsla', 'Dog breed', 'Lawn', 'Sporting Group', 'Carnivore', 'Hunting dog', 'Cap']"
240,https://www.instagram.com/p/CF0WGyUDhwV/,689,196102,"Photo by @amivitale / An elementary school student cuddles a Cavalier King Charles spaniel puppy at the Willow Creek School in Willow Creek, Montana. Superintendent Bonnie Lower often brings in her puppies for the students as a means of stress release and emotional bonding.

In May, these students became some of the first in the country to return to the classroom. Despite there only being 16 days left in the school year, the decision was made to reopen because it is a small, rural community that had no reported cases of COVID-19. Numerous safety protocols, temperature checks, social distancing measures, and masks on faculty and staff were in place. The educators were as much focused on students' emotional well-being as academic progress. No cases arose in the community as a result of the reopening. Follow @amivitale for more stories about our interconnected world. @thephotosociety #schools #coronavirus #covid19 #students #puppies",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120446558_192663355634457_1560428737926012956_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=kaK4EYhSIEEAX9EyaDC&tp=18&oh=772f59a37416672b1242b614312c3fe5&oe=5FD36D08,"['Dog', 'Canidae', 'Grass', 'Vizsla', 'Dog breed', 'Lawn', 'Sporting Group', 'Carnivore', 'Hunting dog', 'Cap']"
241,https://www.instagram.com/p/CFz6yfxjY1o/,1186,489720,"Photo by George Steinmetz @geosteinmetz / A road in the Taklimakan Desert in western China is a transportation lifeline to the oil and gas fields of the Tarim Basin. It’s protected from drifting sand by a belt of salt-tolerant plants that are watered with brackish well water by a drip-irrigation system. Blue buildings every few miles along the road house workers who maintain sections of the green belt. To explore more of our world from above, follow @geosteinmetz.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120600628_214243953375415_7803463103635518684_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=_NHYvbo35XMAX_vMGhS&tp=19&oh=7bc8a4ad59c1a68b48df37d7a870d500&oe=5FD168B4,"['Motor vehicle', 'Natural environment', 'Mode of transport', 'Sand', 'Road', 'Transport', 'Ecoregion', 'Landscape', 'Sky', 'Aerial photography']"
242,https://www.instagram.com/p/CFzff1bDKqf/,3474,801373,"Photos by @paulnicklen / Standing in front of a large-scale photographic print is an immersive and rewarding experience. Previously hidden details–like the droplets of water that sparkle as they cascade down this brown bear's chest, or the subtle, knowing expression in his eyes–jump into stunning clarity, and you suddenly feel as though the animal is standing directly in front of you. If I have done my job right, these fine art images transcend place and time, allowing the viewer to truly understand the emotions I felt the moment I released the shutter. This transference of feeling is my main objective–the intimacy of these experiences can help develop a better understanding of and appreciation for the wildlife we so desperately need to protect. Follow me @PaulNicklen, and, together, we will explore the invisible line between the natural world and fine art photography. #Bear #Grizzly #GrizzlyBear #Yukon #Canada",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120353530_370415574131089_8371857850861938981_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=WpYNkBY361oAX9yA5M4&tp=19&oh=590bda23e4938f112169dc4f0a8c5df0&oe=5FD416D2,"['Black', 'Black-and-white', 'Bear', 'Water', 'Monochrome', 'Brown bear', 'Grizzly bear', 'Wildlife', 'Monochrome photography', 'Carnivore']"
243,https://www.instagram.com/p/CFzD-bUAzC2/,717,198848,"Photo by @renaeffendiphoto / On August 4, a large amount of ammonium nitrate stored at the port of Beirut exploded, causing a powerful blast wave that leveled buildings and resulted in at least 200 deaths and injured over 6,500 people. The aristocratic Sursock family has lived continuously in Sursock Palace since it was built in Beirut in the 1870s. The explosion caused extensive damage to its structural foundations as well as to furniture and personal effects. Ariana Sursock, 18, was in the house at the time of the blast. She escaped injury, but her childhood bedroom was left in turmoil. Her 98-year-old grandmother was injured by flying glass and debris and later died from the injuries. “Everything seemed to be turning, moving, and the chandeliers were swinging, and there was so much dust,” said Ariana, recalling the moment of impact. “I thought, This is the end—there's no way I'm going to survive this.” #beirut #blast #lebanon #disaster #impact

Check out Nat Geo's link in bio for more on this story.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120303875_1200424423684202_8681563296166140056_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=KxfxYHdjGKkAX9QDwWp&tp=18&oh=856e668d9d0188ab19f521f5f88d6620&oe=5FD175A5,"['Canopy bed', 'Curtain', 'Pink', 'Room', 'Furniture', 'Bed', 'Interior design', 'Textile', 'Window treatment', 'Home']"
244,https://www.instagram.com/p/CFyoqZTDLkt/,566,170191,"Photo by @gabrielegalimbertiphoto and @paolowoods / Bargello Museum, Florence: Donatello's ""David,"" in bronze, 1440. Due to the COVID-19 pandemic, Italy's museums were shuttered. Tourism has come to a complete and painful halt. What do these museums look like devoid of visitors? How do the artworks fare without those who appreciate them? Thanks to the COVID-19 Visual Project, an initiative of Cortona on the Move festival, in partnership with Intesa Sanpaolo, we’ve had the opportunity to be the only visitors allowed in some of the most iconic museums. We have tried to pull them out of the darkness and reinvent them through light. We call this project Locked in Beauty,  published in National Geographic and now on exhibit at the festival until the end of September. #covid19 #art #italy #bargello #museum

Check out Nat Geo's link in bio for more on this story.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120277356_123702289230553_251656218037126819_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=T-_3VQpXPrQAX-C6STN&tp=18&oh=f54486b161f025898bb3d24cdbd6da66&oe=5FD322F1,"['Sculpture', 'Statue', 'Art', 'Monument', 'Bronze sculpture', 'Stock photography', 'Visual arts', 'Shadow', 'Classical sculpture', 'Bronze']"
245,https://www.instagram.com/p/CFx_AeqjCEb/,618,178574,"Photo by @johnstanmeyer / Cheap manual labor fuels India’s economy. Boatman Sarjeet Singh ferries people and supplies across the Beas. The river is filled with toxins from industrial plants along its shores, which have decimated fish populations. This is from my story ""Water Everywhere, and Nowhere,"" in the August issue, now on newsstands worldwide.
@outofedenwalk #walkingindia #edenwalk #india #punjab #boat

Check out Nat Geo's link in bio for more on this story.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120345694_3298519323558471_5361696000201968842_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=szx9dmHNrlwAX_xhJ6O&tp=18&oh=5b7197aa037f37e32df87a66cea11b5c&oe=5FD347CA,"['Stock photography', 'Wood']"
246,https://www.instagram.com/p/CFwfOU5gN0N/,385,139353,"Photo by @tamaramerino_photography / In late afternoon during the weeks before Lent, children in Bahia, Brazil, dress in giant bedsheets and run all over the town to drive away evil spirits. This photo is part of my project Isolated Soul, which is about Afro-Brazilian communities and slavery's cultural legacy. Follow me on @tamaramerino_photography to see the full story.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120221638_460275941529543_723564516720130083_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=MQVj-uxJ-8AAX_l2lrx&tp=18&oh=d5253f057b3ba6a1dc82a1be8e94d94e&oe=5FD4EF52,"['Human', 'Adaptation', 'Temple', 'Photography', 'Art', 'World', 'Child']"
247,https://www.instagram.com/p/CFwD59vg3DK/,474,147525,"Photo by Luján Agusti @lujanag / Ushuaia, Argentina. Portrait of my niece, Eva. When the pandemic broke out, here on the island of Tierra del Fuego a strict quarantine was issued. We could only go out once a week to do our essential shopping. One day I went to the door of my sister's house to see my family from afar, and I took this photo through the window. This image perfectly represents what we felt at that moment, a mixture of boredom and anguish, although knowing it was the right thing to do. This image is part of the documentary piece the ""New end of the world"" that I made in collaboration with Nico Deluca for the @covid19visualproject for the Cortona On the Move Festival. Follow me at @lujanag to learn more about my life and work in Tierra del Fuego.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120279082_367924977680740_3445455181720732576_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=2OJnpn-36GUAX_QxwFr&tp=18&oh=29994b9d44a47e6331825f0e308fb40d&oe=5FD1D55A,"['Face', 'Hair', 'Head', 'Beauty', 'Sky', 'Eye', 'Lip', 'Darkness', 'Photography', 'Black hair']"
248,https://www.instagram.com/p/CFvn5uRDboe/,1324,516580,"Photo by David Chancellor @chancellordavid / The Enkoyanai pride sits in the warm sun of first light, scanning the grasslands of the Ol Motorogi Conservancy. Ol Motorogi is part of the Maasai Mara Wildlife Conservancies Association, whose aim is to conserve the greater Maasai Mara ecosystem through a network of community-protected areas. The community conservancies here cover an area greater than the National 
Reserve, which is famous for the wildebeest migration, currently underway. What is not as well known is that significant numbers of herbivores are resident year-round in the conservancies, because grass levels are managed by controlled livestock grazing. This means that predators follow these herbivores. The National Reserve, however, does not currently have a grazing plan. This pride was pushed out of their original territory here by another pride with stronger dominant males, but have recently returned to this landscape—with curiosity and some caution in case they come upon other lions. While there are around 2,000 permanent beds (sleeping quarters for tourists) inside the reserve, some of the community-owned areas outside the reserve can often be better for tourists to visit to see greater numbers of diverse wildlife. Also, income generated from tourism passes directly to the community conservancy landowners. While rangers have recently suffered a 50% salary cut due to the pandemic, as the country reopens to tourism, wildlife and communities will see the benefit of this unique  model. To see more from here follow me @chancellordavid. @mmwca #kenya #africa #maasaimara #conservation #lions",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120329701_341555240506883_7996418031243561079_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ZTb3nmxVmlIAX_bl3EF&tp=18&oh=3659987dab03b7e128c8700f38368a5f&oe=5FD274B3,"['Wildlife', 'Savanna', 'Safari', 'Ecoregion', 'Grassland', 'Herd', 'Steppe', 'Plain', 'Terrestrial animal', 'Lion']"
249,https://www.instagram.com/p/CFvMhGRlGe0/,583,172209,"Photo by Brendan Hoffman @hoffmanbrendan / Boatmen on the Indus River wait for passengers in Sehwan Sharif, Pakistan. The Indus and its tributaries form the backbone of Pakistan's freshwater supply, and a series of river-fed canals irrigate the fields that support much of the country's agriculture. Today, a rapidly-growing population is straining water supplies while tensions with India, from which the Indus flows, remain a concern. Follow me @hoffmanbrendan for more human stories from around the world. #indus #indusriver #sindh #pakistan

Check out Nat Geo's link in bio for more on this story.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120373394_1301310820219016_4985737919592601900_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=6G1ideLazScAX_yybMn&tp=18&oh=960922fdab0403a626c180ca5b5c6621&oe=5FD3BA22,"['Water', 'Tourism', 'Boats and boating--Equipment and supplies', 'Vehicle', 'Travel', 'Vacation', 'Smile']"
250,https://www.instagram.com/p/CFu-3Q_DVz0/,1561,171262,"Photos by @williamodaniels / In Saint Denis, near Paris, 800 refugees, most from Afghanistan, live in a makeshift camp under a highway bridge. Their only access to clean drinking water is one public tap for all of them. I spent some time there during last week’s heatwave, which reached 35°C (95°F), a record- breaking temperature for mid-September in Paris. 
Solidarites Migrants Wilson @refugees_paris is a group of volunteers that support them by distributing food and other services.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/120465813_655368281782669_7514828310993532354_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=JZQvuwkMShwAX_AD1M1&_nc_tp=15&oh=ce743d420a2ae216e3c11a45e861ae56&oe=5FD25F53,[]
251,https://www.instagram.com/p/CFuxNf-jJS8/,620,235915,"Photo by Stephen Alvarez @salvarezphoto / San Rafael style Fremont pictographs on the San Rafael Swell in Utah. The culture that we call Fremont flourished in this part of the Southwest between 2,000 and 700 years ago. They left fabulous artwork on the landscape. I've seen historic photographs of this particular panel where the white area to the left has well-defined paintings on it. My guess is that they've fallen victim to natural weathering. Images painted on the landscape eventually fade. One of the reasons I started the nonprofit @ancientartarchive is to help preserve and share what we have. go to my profile @salvarezphoto or @ancientartarchive for more.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120263413_179625710296194_480545542449617538_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=FL2ZuxUlq2YAX_yEsmE&tp=18&oh=7dfd0d0ddaf5bed24d3a517a35bf2ced&oe=5FD1A23E,"['Holy places', 'History', 'Carving', 'Ancient history', 'Stone carving', 'Arch', 'Architecture', 'Art', 'Stock photography', 'Historic site']"
252,https://www.instagram.com/p/CFuWC5pD5MS/,452,184191,"Photo by @KatieOrlinsky // Sponsored by @SamsungMobileUSA // Sled dogs go on a free run at Snow Hook Adventure Guides of Alaska in Willow, Alaska. Photographing a sled dog race is what first brought me up north six years ago, and I still love photographing these incredible creatures in their element, racing through hundreds of miles of snowy wilderness. But I also love moments like this, because while they are canine athletes first and foremost, they are also dogs—happy, goofy, and affectionate as can be. // Transform how you share your world with the @samsungmobileusa #GalaxyS20 5G series.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/120202845_793520428134033_3637413561951656742_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=-ntJTDzfZBMAX_eKsmI&_nc_tp=15&oh=cfda7425a1b6f8dcc7e647a8d37d1710&oe=5FD4F925,"['Tree', 'Forest', 'Natural environment', 'Woodland', 'Biome', 'Canidae', 'Sporting Group', 'Trail', 'Wildlife', 'Old-growth forest']"
253,https://www.instagram.com/p/CFt6YyNnbhP/,1093,280574,"Photo by @kiliiiyuyan / Alaska Native Flora Aiken gives a silent blessing to the first bowhead whale of the spring hunting season. The Iñupiat have a rich spiritual life that centers around the gift of the whale to their remote, subsistence-based community. Elder Foster Simmonds offered a prayer, saying, ""Hide something for me. Look at the food, the whales. Look at the sea, the whalers. A blessing for them. Take that and hide it in your heart.” The whale was towed to the ice edge, where the villagers of Utqiagvik will help haul it onto the ice. 

Western perspectives generally view whaling negatively, a backlash to European whaling, which decimated the population of whales globally. Little known is that Alaska Natives nursed the bowhead whale population from around 8,000 to 17,000 in 30 years' time, while sustainably managing the whale hunts and feeding their people. Follow me @kiliiiyuyan, for more from the Indigenous world. #arctic #alaska #inupiat",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120219911_355789185466725_5425681612473975898_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=TSnQoWEsljUAX_Yozoj&tp=18&oh=63c2ffc709092b9598d273436e4105a5&oe=5FD36890,"['Water', 'Vehicle', 'Wing', 'Wave']"
254,https://www.instagram.com/p/CFtfDe0jHar/,507,199237,Photo by Robbie Shone @shonephoto / Planinska is one of the longest river caves in Slovenia. About 500 meters (yards) from the cave entrance two underground rivers meet: the Pivka and the Rak. This is one of the largest confluences of subterranean rivers in Europe.,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120244591_647897669448126_4536605529371160083_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=N4QgihoIsKsAX83kYLf&tp=18&oh=725affea8d52b76cd18adb1251bc2aef&oe=5FD420B9,"['Formation', 'Narrows', 'Cave', 'Sea cave', 'Caving', 'Watercourse', 'Recreation', 'Rock', 'Underground lake', 'Geology']"
255,https://www.instagram.com/p/CFtDBEVl5S8/,681,243173,"Photo by @amivitale / Wildlife keeper Lekupania offers a treat to an orphaned reticulated giraffe at Reteti Elephant Sanctuary (@r.e.s.c.u.e), where it will be rehabilitated and returned to the wild. Giraffe populations have dropped nearly 40 percent in three decades, and reticulated giraffe number fewer than 16,000. The decline is thought to be caused by habitat loss and fragmentation as well as poaching, but with the lack of long-term conservation efforts in the past, it's hard to know exactly. Scientists are now undertaking major studies to understand why giraffes are disappearing and what can be done to stop it. Learn more by reading my @natgeo story ""How to save the world's tallest animal"" at the link in bio. @giraffe_conservation @sdzsafaripark #giraffe #giraffes #stoppoaching #kenya #conservation",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120253253_256138912346880_4475464600042143465_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=b8r_B7LkwBkAX8SDUrX&tp=18&oh=2ea2aeeb593af1621a160cc2f9839f66&oe=5FD22DE5,"['Terrestrial animal', 'Wildlife', 'Giraffe', 'Adaptation', 'Grass', 'Botany', 'Grass family', 'Giraffidae', 'Plant community', 'Organism']"
256,https://www.instagram.com/p/CFsnuSWAG0q/,764,163965,"Photo by @michaelchristopherbrown / Two women bond while enjoying their coffee in a Romany village located in Bulgaria's Rose Valley. The valley, where roses have been cultivated for centuries, produces nearly half of the world’s rose oil. The Romany doing the bulk of the work in gathering the petals and delivering them to the distilleries. The picking season lasts from May to June, dotted by festivals celebrating of the flower. The country's Romany represent Europe’s highest concentration of Romanies, who make up roughly 4% of the Bulgarian population. Originally from northern India, they likely settled en masse in Bulgaria between the 13th and 14th centuries. The Romany within Bulgaria are not unified in culture and lifestyle, as there are both Bulgarian and Turkish communities, with the former mostly Christian and the latter largely Muslim. Follow @michaelchristopherbrown for more human stories from around the world.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120195609_3204562076315628_956417347701579193_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Nr_Taghm75MAX8-O47z&tp=18&oh=57aeca18c945be544598bd499d1f3919&oe=5FD40A70,"['People', 'Green', 'Smile', 'Fun', 'Human', 'Headgear', 'Photography', 'Adaptation', 'Happy', 'Child']"
257,https://www.instagram.com/p/CFsMg5QjAJo/,1665,340952,"Photos and video by Pete McBride @pedromcbride / Canary in the Coal Mine: In early September it snowed where I live in Colorado. Temperatures plummeted quickly, while songbirds panicked and kept flying into windows seeking warmth…or something. Two days prior, the thermostat reached 100°F, and smoke from the wildlife fires raging across the West made the sky a dusty, dark gray. Climate is showing serious signs of changing—like nothing I’ve seen in my life spent in the Rockies. Extreme environmental change affects all of us, blue and red states, black and white, brown and yellow, in many cases disproportionately—no one is above Mother Nature. The U.S. is divided, but we need to find some common ground for this shared planet and the land that sustains us, and stay engaged for our world, even if regulations to protect us are eroding. Voting is one step. Our collective actions do make a difference, and democracy is all about those who show up. For more on the environment, follow @pedromcbride. #wildfire #snow #nature #climatechange #petemcbride",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/120299363_332337711167770_8580770019755162883_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=N2MOSZhmAmQAX-ThUIf&_nc_tp=15&oh=87ae29b5a8f59fa34101ff31d604a090&oe=5FD2C077,"['Smoke', 'Sky', 'Fire', 'Cloud', 'Tree', 'Flame', 'Event', 'Heat', 'Forest']"
258,https://www.instagram.com/p/CFrxDXBjDi5/,268,108530,"Photo by @KatieOrlinsky // Sponsored by @SamsungMobileUSA // A pilot flies toward the Harding Icefield near Seward, Alaska. The 700-square-mile (1,813-square-kilometer) ice field is one of the largest in North America and spawns more than 30 different types of glaciers. One of my favorite things about Alaska is how it is possible to see natural wonders and rugged wilderness that may be impossible to reach by road (and incredibly difficult to reach by foot) from the air. Flying in small planes is always a thrill and will never get old for me. // Transform how you share your world with the @samsungmobileusa #GalaxyS20 5G series.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/120201704_1703402129810543_6656958472068089950_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=PBT9gc8IdcsAX-UXx0Q&_nc_tp=15&oh=857929cbf35d7999231687d3b37d5fa2&oe=5FD3CBF0,"['Vehicle', 'Sky', 'Cockpit', 'Aerospace engineering', 'Pilot', 'Aircraft', 'Aviation']"
259,https://www.instagram.com/p/CFrVoSYHNIC/,716,149200,"Photo by @edkashi / While on the road documenting the 100 days leading up to the U.S. election, I photographed Guatemalan field workers harvesting cantaloupes on the outskirts of Maricopa County, near Aguila, Arizona. #americandream  #fieldwork #daylabor #guatemalan #agriculture",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120411938_170943481289619_7976638083163723470_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=qt63Tdbk8MIAX860fej&tp=18&oh=3e0aacec67a7cb71a892d2cfc26fd9b8&oe=5FD24F71,"['Tree', 'Headgear', 'Plant', 'Hat', 'Tourism', 'Fashion accessory', 'Flower', 'Fruit', 'Sombrero', 'Pumpkin']"
260,https://www.instagram.com/p/CFq6QxQgFeH/,529,140001,"Photo by @isadorakosofsky / Jordyn, 5, stands in the community where she lives with her parents and grandmother in Albuquerque, New Mexico. Since her birth, I have documented Jordyn’s life, as she navigates growing up through parental incarceration, housing insecurity, familial addiction, and domestic violence. To share in Jordyn’s experiences and others, follow @isadorakosofsky.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120196259_732262267327194_151002250128660381_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=GzLrorLDHXUAX-rcUFh&tp=18&oh=97ef385cd9885ba44ef12e8e7c8582ad&oe=5FD42AFB,"['Blue', 'Sky', 'Light', 'Snapshot', 'Shadow', 'Wall', 'Sunlight', 'Architecture', 'Reflection', 'Tree']"
261,https://www.instagram.com/p/CFqeR56ga-8/,390,169985,"Photo by @paoloverzone / In Ligdid, Morocco, Nizar Ibrahim, a paleontologist and National Geographic explorer, scouts a new site. For @natgeo I documented a Spinosaurus find here in the desert. Spinosaurus was one of the largest predatory dinosaurs of all time. It is named after the elongated dorsal spines that supported an enormous “sail” of skin. In contrast to other dinosaurs–which are predominantly terrestrial–a long list of anatomical features indicate that Spinosaurus was adapted to live in freshwater, like crocodiles and hippopotamuses. #spinosaurus 
Follow @paoloverzone for more photos and stories.

Check out Nat Geo's link in bio for more on this story.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120261132_771475196984721_18731356135993723_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=c1HAdQisk9cAX9ubVYg&tp=18&oh=16955b3e667129c581efa03feb284474&oe=5FD499B6,"['Desert', 'Makhtesh', 'Natural environment', 'Mountainous landforms', 'Wadi', 'Sahara', 'Landscape', 'Ecoregion', 'Sand', 'Aeolian landform']"
262,https://www.instagram.com/p/CFqC7RgjppS/,542,203391,"Photo by @chien_chi_chang / A wedding day in Taichung, Taiwan, begins before dawn. Ancestors are to be honored,  clothes perfectly sculpted, photos taken that will awe future generations. And then there are the simple things. The flower children, unaware of the momentous moment, need attention. This couple found a blessing in a massive traffic jam on the way to the ceremony. They stole some sleep. . #MagnumPhotos",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120191278_2788831428107087_700986369491045117_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=S0a5YwDPk3EAX-hJt-E&tp=18&oh=ade65c3c933da5546ceeda266aeda5b1&oe=5FD4A0E7,"['Photograph', 'Black-and-white', 'Photography', 'Monochrome photography', 'Monochrome', 'Vehicle', 'Car', 'Fashion accessory', 'Style', 'Child']"
263,https://www.instagram.com/p/CFpnf-xF2uG/,791,243687,"Photo by @enricsala / This Napoleon wrasse may seem small in a picture, but the windshield-size fish is anything but. This six-foot-long reef fish is just one of the natural beauties that can be seen while diving in Palau. Palauans have made a major commitment to their ocean, protecting 80% in a no-take marine sanctuary, and committing to the idea that a healthy economy requires a healthy environment. To learn more, follow @enricsala.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120309399_395257028540587_6479258418531136818_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=0UtrL0tqXGMAX-GDWbv&tp=18&oh=bbf12d95fada2a420590b872f6ccd19c&oe=5FD3C317,"['Underwater', 'Marine biology', 'Fish', 'Organism', 'Fish', 'Water', 'Reef', 'Ocean', 'Adaptation', 'Wildlife']"
264,https://www.instagram.com/p/CFpMIYbASf9/,1091,370287,"Photo by Michael Yamashita @yamashitaphoto / As impregnable as this massive section of the Great Wall around Beijing might appear, many historians say it did little to keep invaders at bay. Some say it was built as much for keeping the Chinese in and the soldiers busy so they had no time to think about revolt. Others say it was a calamitous and ill-conceived folly, draining China’s coffers while ultimately failing to keep marauding nomads out and leading to xenophobia and isolation. #greatwall #jinshanling #wildwall #mingdynasty #Hebei",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120199197_3080749438703724_245834253255640063_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=_jW_OQdRzcsAX-Npljq&tp=18&oh=d9a7b05bfe6dd1778297b6e2c42dc2ff&oe=5FD4EFD5,"['Wall', 'Historic site', 'Sky', 'Fortification', 'Wonders of the world', 'Mountain', 'Ancient history', 'Landscape', 'Tourist attraction', 'Hill']"
